timestamp,symbol,side,scanner_status,portfolio_status,reason,original_risk_pct,final_risk_pct,estimated_lot,final_score,var_95,cvar_95,warnings
2026-06-24T18:30:40.831242,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.831242,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.832244,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.832244,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.832244,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.833244,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.833244,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.834243,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.834243,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.835244,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.856761,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.856761,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.857765,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.857765,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.858763,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.858763,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.859763,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.859763,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.859763,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.861106,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.883078,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.883078,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.884080,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.884080,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.885080,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.885080,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.886080,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.886080,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.886080,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.887081,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.909410,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.909410,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.909410,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.910709,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.910709,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.911707,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.912708,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.912708,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.913708,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.913708,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.935982,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.936983,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.936983,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.937983,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.937983,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.938983,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.938983,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.938983,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.940104,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.940104,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.962359,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.963359,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.963359,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.964362,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.964362,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.965362,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.965362,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.966362,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.966362,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.966362,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.988644,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.988644,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.989745,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.989745,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.990745,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.990745,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.990745,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.991745,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.991745,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:40.992745,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.015084,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.016084,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.017084,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.017084,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.018087,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.018087,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.019085,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.019085,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.020088,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.020088,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.042192,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.042192,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.043194,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.043194,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.044195,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.044195,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.045196,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.045196,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.046194,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.046194,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.069727,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.069727,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.070871,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.070871,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.070871,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.071869,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.071869,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.072871,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.072871,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.073871,USDJPY,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.096130,XAUUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.097129,XAGUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.097129,BTCUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.097129,ETHUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.098129,NAS100,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.098129,US500,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.099129,GER40,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.099129,EURUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
2026-06-24T18:30:41.100291,GBPUSD,UNKNOWN,REJECTED,N/A,Scan Exception: 'MT5Client' object has no attribute 'get_data',0.010000,0.000000,0.00,0.00,34.86,43.57,PARAMETRIC_FALLBACK_USED|STATIC_CORRELATION_USED
